seed,path,class_name,y_true,encoder,pretrained,classifier,image_size,tile_size,width,height,n_tiles,global_score,tile_mean_score,tile_max_score,tile_top2_mean_score,tile_std_score,tile_max_minus_global
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000034.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,899,746,9,0.999923825263977,0.9993395209312439,0.9999936819076538,0.9999935626983643,0.0011221024791770269,6.985664367675781e-05
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000035.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,677,657,9,2.180752926506102e-05,0.00037163294715962064,0.000811212055850774,0.0007971849117893726,0.000253382958953684,0.000789404526585713
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000036.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,1024,9,0.013625961728394032,0.12024120388862987,0.43502792716026306,0.38367004692554474,0.15659391090414873,0.42140196543186903
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000037.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9999997615814209,0.999999827808804,1.0,1.0,2.3915330681890637e-07,2.384185791015625e-07
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000038.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,924,741,9,0.9996490478515625,0.9983236988385519,0.9999911785125732,0.9999879002571106,0.003142751860282076,0.0003421306610107422
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000039.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9182025790214539,0.23200286159084904,0.8506970405578613,0.5823604762554169,0.24974036124562274,-0.06750553846359253
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000040.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1402,1122,9,0.9999992847442627,0.999999549653795,1.0,1.0,1.1080377567272387e-06,7.152557373046875e-07
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000041.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,1024,9,0.9976847171783447,0.9669749604331123,0.9989286065101624,0.9983910322189331,0.031681559393783414,0.001243889331817627
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000042.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1383,738,9,0.9927889704704285,0.6929534849607282,0.999930739402771,0.9998627603054047,0.34868473185631516,0.007141768932342529
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000043.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9999955892562866,0.9997710055775113,0.9999991655349731,0.9999979734420776,0.000339713155919179,3.5762786865234375e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000044.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,559,9,0.9987742304801941,0.9930391642782423,0.9998446702957153,0.9997116029262543,0.011972462840042816,0.0010704398155212402
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000045.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,922,755,9,0.9978353381156921,0.9846858978271484,0.9999693632125854,0.9999313354492188,0.028934427888430276,0.0021340250968933105
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000046.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,2816,1536,9,1.0,0.9710192018085055,0.9999998807907104,0.9999996423721313,0.060636507863890285,-1.1920928955078125e-07
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000047.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,1024,9,0.9999178647994995,0.9998849431673685,0.9999998807907104,0.9999988079071045,0.00014528428895457584,8.20159912109375e-05
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000048.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9978506565093994,0.44135807133797145,0.9890630841255188,0.8863010108470917,0.3310132614160124,-0.008787572383880615
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000049.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1122,1402,9,0.07653246819972992,0.6897986322227452,0.9999136924743652,0.9987900853157043,0.3889391485489015,0.9233812242746353
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000050.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1402,1122,9,0.007404429838061333,0.2571081917259208,0.8590611219406128,0.7811334729194641,0.33525303431248715,0.8516566921025515
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000051.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,1.0,0.9999999602635702,1.0,1.0,7.947285970052083e-08,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000052.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9999861717224121,0.9999979337056478,0.9999994039535522,0.9999992847442627,8.541021847806246e-07,1.3232231140136719e-05
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000053.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1024,1024,9,1.0,0.9999731249279447,1.0,0.9999999403953552,3.0392946074955417e-05,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000054.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,1408,768,9,0.9821699857711792,0.9928472638130188,0.9999672174453735,0.9992957711219788,0.010642422362066802,0.017797231674194336
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\AI-images\000055.jpg,AI-images,1,dinov2_vits14,True,logistic_regression,224,512,768,768,9,0.9918698072433472,0.9387657642364502,0.9910072684288025,0.98936328291893,0.05962270232558291,-0.0008625388145446777
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000056.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,6000,4000,9,0.0005164452595636249,0.0961885235792125,0.6815137267112732,0.40448202192783356,0.21080980320213905,0.6809972814517096
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000057.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,433,650,3,0.06706387549638748,0.015952343742052715,0.019291682168841362,0.01832007896155119,0.00344117450893122,-0.04777219332754612
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000058.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1080,9,0.15116314589977264,0.06541574361371102,0.49022141098976135,0.26623630337417126,0.15079736500600888,0.3390582650899887
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000059.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,200,253,1,0.7821745872497559,0.7821745872497559,0.7821745872497559,0.7821745872497559,0.0,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000060.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,3456,2304,9,0.9992815852165222,0.5512406212187165,0.9999834299087524,0.9991892278194427,0.4747228901078333,0.0007018446922302246
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000061.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,3085,4096,9,0.004753762856125832,0.0487384567678267,0.4320162534713745,0.2175913992105052,0.1355141746006988,0.4272624906152487
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000062.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,275,183,1,0.02593846619129181,0.02593846619129181,0.02593846619129181,0.02593846619129181,0.0,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000063.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1080,9,0.9996919631958008,0.39235912956711316,0.9993376135826111,0.9552339911460876,0.41294312625236923,-0.00035434961318969727
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000064.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,625,350,3,0.9750314354896545,0.9605948527654012,0.9797512888908386,0.9681562185287476,0.014282119668152944,0.004719853401184082
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000065.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,612,408,3,0.9683047533035278,0.9748951395352682,0.9926928281784058,0.9818373322486877,0.013226839151031584,0.02438807487487793
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000066.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1080,9,0.9997578263282776,0.6559660380913152,0.9999995231628418,0.9999952912330627,0.43453425825412284,0.00024169683456420898
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000067.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,612,408,3,0.16835947334766388,0.5590468725810448,0.9253954291343689,0.8303142189979553,0.3914063159235095,0.757035955786705
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000068.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,433,650,3,0.9999988079071045,0.9997770587603251,0.9999985694885254,0.9999909996986389,0.00030262130017421176,-2.384185791015625e-07
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000069.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,4752,3168,9,0.000531152356415987,0.19550808634853134,0.9941558837890625,0.8711501657962799,0.3657910000504181,0.9936247314326465
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000070.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,433,650,3,0.9999998807907104,0.9999998410542806,1.0,0.9999999403953552,1.4868010627325142e-07,1.1920928955078125e-07
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000071.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1138,9,6.510957064165268e-06,0.0995714716965684,0.8947073817253113,0.4476620146888308,0.2811230991229183,0.8947008707682471
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000072.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1080,9,1.0,0.9999784098731147,0.999998927116394,0.9999984502792358,1.82117259686019e-05,-1.0728836059570312e-06
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000073.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,282,179,1,0.9973379969596863,0.9973379969596863,0.9973379969596863,0.9973379969596863,0.0,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000074.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1130,9,0.9999868869781494,0.9872182740105523,1.0,1.0,0.018284186350199925,1.3113021850585938e-05
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000075.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,3968,2976,9,0.0031808624044060707,0.008658381663224376,0.04877137765288353,0.038900066167116165,0.01682134807059058,0.04559051524847746
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000076.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1146,9,1.0,0.9991649256812202,1.0,1.0,0.0023052878570118196,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000077.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,275,184,1,0.00822534691542387,0.00822534691542387,0.00822534691542387,0.00822534691542387,0.0,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000078.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,760,480,3,0.25224554538726807,0.6211317876974741,0.8548111319541931,0.7504250109195709,0.20173691610301375,0.602565586566925
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000079.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,301,167,1,9.270669352190453e-07,9.270669352190453e-07,9.270669352190453e-07,9.270669352190453e-07,0.0,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000080.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,310,163,1,0.9217826128005981,0.9217826128005981,0.9217826128005981,0.9217826128005981,0.0,0.0
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000081.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1080,9,0.021270116791129112,0.25201563832201324,0.8855207562446594,0.7918322682380676,0.35268391272635663,0.8642506394535303
7,<repo>\data\raw\ishu_ai_vs_real_2026_seed7_test_robustness_variants\blur1\ishu_ai_vs_real_2026_seed7_test\Real-images\000082.jpg,Real-images,0,dinov2_vits14,True,logistic_regression,224,512,1080,1080,9,9.59950284595834e-07,0.09088087618935169,0.5274145007133484,0.39579789340496063,0.17454630750209832,0.5274135407630638
